paper_id,claim,figure_id,title,caption,local_image_path,url,class
PMC7592200,"As only CP and RdRp are essential for totivirus replication (most viruses in Fig. 2A have ORFs for only these two proteins), some auxiliary role for P0 seems possible or even likely.",PMC7592200_figure_6,FIG 6.,"Diagram of proposed SmedTV infection cycle in S. mediterranea asexual strains. The outer circle of images shows manual fission of a mother worm (left) into head (top) and tail (bottom) fragments, followed by regeneration and morphallaxis (remodeling) and then growth to yield two full-sized progeny worms (right). Circled cutaways reveal the gut branches (violet) and stem cell-rich compartments (green) in the worm at left and the optic cup (magenta) and brain lobe (cyan) in the worm at right. Across the middle of the diagram, SmedTV is represented by red hexagons and is illustrated to be present at low levels in stem cells and their immediate progeny but at higher levels in a subset of differentiated cells (shown here as higher in a photoreceptor and another neuron but not in an epithelial cell). As additionally explained in the text, we propose that SmedTV is present in most or all stem cells and their immediate progeny, but its replication/expression is repressed to lower levels until derepression occurs along certain differentiation lineages as worms undergo regeneration, morphallaxis, and growth.",./data/PMC7592200/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/51cdfb6476a0/JVI.00623-20-f0006.jpg,NEUTRAL
PMC7592200,These cells appear to be concentrated in neural structures but are scattered through other worm tissues as well (Fig. 3).,PMC7592200_figure_4,FIG 4.,"Potential regulators of SmedTV expression. WISH and qPCR analysis of SmedTV expression following different experimental conditions. (A) Knockdown of stem cells by combining piwi-1, -2, and 3 RNAi (top) or by lethal irradiation (bottom) had no effect on SmedTV expression. qPCR confirmation of knockdown of piwi-1, -2, and -3 and quantification of SmedTV expression are shown on the right. Normalized gene expression was calculated for worms following GFP(RNAi) or piwi-1,2,3(RNAi) knockdown at 4 days after the third feeding (3fd4) (as in panel A). Note that despite robust knockdown of piwi-1,2,3, no difference was observed in SmedTV expression levels. (B) RNAi knockdown of dsRNA helicase enzyme-encoding gene, RIG-I, does not affect expression. qPCR confirmation of knockdown of RIG-1 is shown on the right. Normalized gene expression of RIG-I and SmedTV following GFP(RNAi) or RIG-I(RNAi) knockdown was analyzed at 5fd11 (as in Fig. S7B, left and middle). Note that despite robust knockdown of RIG-1, no difference was observed in SmedTV expression levels. (C) Confocal image of combined FISH for SmedTV expression (green) and TUNEL (magenta) staining. An example of a doubly positive cell is shown on the left. An additional example illustrating that this is a rare occurrence (2/51 TUNEL-positive cells) shown on the right. Note that TUNEL-positive cells do not to double with SmedTV.",./data/PMC7592200/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/7b81d0c0e0b1/JVI.00623-20-f0004.jpg,NEUTRAL
PMC7592200,"In this light, we propose that SmedTV is transmitted to progeny worms by most or all cells in each manually divided fragment of the mother, including stem cells and others in which SmedTV replication/expression has been repressed to lower levels (Fig. 6).",PMC7592200_figure_3,FIG 3.,"Detection of SmedTV-staining cells in untreated worms. (A) dFISH confocal analysis of SmedTV-staining cells in the head region of worms. (Top) Separate riboprobes for detecting the SmedTV minus-strand RNA (antisense [AS]; magenta) and plus-strand RNA (sense [SE]; green) were used and showed consistent colocalization in the same cells, as expected. The area surrounded by a dotted box in each panel is enlarged in each inset to highlight this colocalization. (Middle) Nuclear staining with 4′,6-diamidino-2-phenylindole (DAPI; magenta) is included, coupled with staining for the SmedTV plus-strand RNA (green). The areas surrounded by dotted boxes 1, 2, and 3 are enlarged in the insets to highlight colocalization of the two stains. (Bottom) WISH analysis of SmedTV-staining cells in untreated worms, with staining of discrete cells but in differing numbers between worms from “low” (left) and “high” (right) cultures. Here, enrichment in eyespots is more evident in the low worm and enrichment in other neural structures (brain lobes) is more evident in the high worm (eyespots obscured). (B) dFISH confocal analysis of SmedTV-staining cells in brain lobes and eyespots. (Top [worm from low culture] and middle [worm from high culture]): SmedTV-staining cells (magenta) are visible in 20-μm Z-stacks of sectioned brain lobes (sections taken just posterior to the eyespots; brain lobes outlined with dotted lines), in some cases colocalizing in cells with the cholinergic neuron marker ChAT (green). (Bottom [worm from low culture]): SmedTV-staining cells (green) are also concentrated in eyespots, colocalizing in cells with the photoreceptor marker opsin (magenta). (C) dFISH confocal analysis of SmedTV-staining cells in stem cell-rich compartments in worm trunk regions. Staining for piwi-1 (magenta) identifies numerous stem cells in this field. Staining for SmedTV (green), in contrast, is limited to few cells, which generally do not appear to express piwi-1. The area surrounded by a dotted box is enlarged in the bottom row to show lack of colocalization between SmedTV and piwi-1, suggesting their respective presence in distinct cells. (D) Graphic illustration of previously reported single-cell RNA-seq data represented in violin plots for levels of sequence reads from SmedTV on the y axis and cell type on the x axis. SmedTV levels are higher in multiple, but not all, differentiated tissue types. Data in the lighter-shaded area are from Molinaro and Pearson (32) (head enriched), and data in the darker-shaded area are from Wurtzel et al. (31) (postpharyngeal). The generally higher levels of SmedTV seen in the Pearson lab data could be due to differences in tissue selectivity or culture conditions. (E and F) Analyses based on RNA-seq data from >50,000 single cells of S. mediterranea CIW4 (Reddien lab) in the planarian Digiworm atlas (33). An initial t-SNE expression profile plot (E) was regenerated for all cells in the atlas, and positions of 100 cells with the highest numbers of sequence reads from SmedTV are marked as red dots (top 25 cells) or cyan dots (next 75 cells). Outlines indicate previously identified clusters representing eight worm tissue classes (33): 1, neural; 2, protonephridia; 3, cathepsin+ cells; 4, epidermal; 5, pharynx; 6, intestine; 7, neoblast (stem cell); 8, parenchymal; and 9, muscle. A heat map (F) was regenerated for the 22 top SmedTV-expressing cells that clustered within the all-neural class of the atlas. Expression of selected marker genes (ciliated neuron [rootletin], pan-neural [pc-2], head sensory neurons [gpas], cholingerigic neurons [ChAT], photoreceptor [opsin], and stem cell [piwi-1]) are shown in rows. Cells (in columns) are ordered by SmedTV expression from highest to lowest.",./data/PMC7592200/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/d3b05d4b13d8/JVI.00623-20-f0003.jpg,NEUTRAL
PMC7592200,"As tissue regeneration proceeds in the progeny worms, SmedTV replication/expression is then derepressed along certain differentiating cell lineages, including some photoreceptors and other neurons (Fig. 6) but cells in other tissues as well (Fig. 3).",PMC7592200_figure_5,FIG 5.,"Detection of SmedTV-staining cells in regenerating, dsRNA-fed, and homogenate-injected worms. (A) WISH analysis of SmedTV-staining cells in regenerating trunk fragments. Dotted line represents plane of amputation in each panel with tissue above (head panels) or below (tail panels) being newly regenerated. SmedTV-staining cells are largely absent from the regenerating tissues until 9 dpa, with robust expression evident by 14 dpa; arrowheads highlight weakly positive cells in the regenerating tissues at 7 dpa. (B) WISH analysis of SmedTV-staining cells in worms following a GFP(RNAi) or SmedTV(RNAi) feeding-plus-regeneration regimen (see the text). The worms shown here were analyzed at 90 days after feeding 10 (10fd90). Very few, if any, SmedTV-staining cells are visible in the SmedTV(RNAi) worm. (C) Image of an ethidium bromide (EtBr) agarose gel under UV light (colors inverted for clarity) following electrophoresis to visualize amplicons (or lack thereof) resulting from 33 cycles of PCR using SmedTV-specific (expected amplicon size of ∼1.6 kb, indicated by a solid black arrowhead) and piwi-3-specific (expected amplicon size of ∼1.8 kb, indicated by an open arrowhead) primers on cDNA generated from RNA isolated from control and SmedTV RNAi-treated worms. Lanes 1 and 15 contain a 1-kb DNA ladder. Lanes 2, 5, 8, 11, and 14 were run empty for spacing of experimental samples. Lane pairs (3/4, 6/7, 9/10, and 12/13) represent wild-type control, 7-RNAi-feed, 10-RNAi-feed, and 15-RNAi-feed SmedTV RNAi samples, respectively. The first lane of each pair contains the SmedTV reaction, and the piwi-3 positive control is in the second. Note that relative to the control (lane 3), the SmedTV band reduces until no longer detectable (lanes 6, 9, and 12), while the piwi-3 amplicon remains unchanged across all samples (lanes 4, 7, 10, and 13). (D) WISH analysis of SmedTV in S. polychroa following no or 10 injections of homogenates from S. mediterranea strain CIW4 (Pearson lab). No SmedTV-staining cells are visible in either worm.",./data/PMC7592200/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/a1b3930651b4/JVI.00623-20-f0005.jpg,NEUTRAL
PMC7592200,"Related viruses in Fig. 2A for which evidence of vertical transmission during sexual reproduction has been obtained are CyV and LbTV (20, 42).Nuclear localization.",PMC7592200_figure_6,FIG 6.,"Diagram of proposed SmedTV infection cycle in S. mediterranea asexual strains. The outer circle of images shows manual fission of a mother worm (left) into head (top) and tail (bottom) fragments, followed by regeneration and morphallaxis (remodeling) and then growth to yield two full-sized progeny worms (right). Circled cutaways reveal the gut branches (violet) and stem cell-rich compartments (green) in the worm at left and the optic cup (magenta) and brain lobe (cyan) in the worm at right. Across the middle of the diagram, SmedTV is represented by red hexagons and is illustrated to be present at low levels in stem cells and their immediate progeny but at higher levels in a subset of differentiated cells (shown here as higher in a photoreceptor and another neuron but not in an epithelial cell). As additionally explained in the text, we propose that SmedTV is present in most or all stem cells and their immediate progeny, but its replication/expression is repressed to lower levels until derepression occurs along certain differentiation lineages as worms undergo regeneration, morphallaxis, and growth.",./data/PMC7592200/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/51cdfb6476a0/JVI.00623-20-f0006.jpg,NEUTRAL
PMC7592200,Evidence in this report for the presence of both strands of SmedTV RNA in the nuclei of planarian cells is thus consistent with these findings for GLV and also consistent with the fact that GLV and the tricladiviruses share a relatively close phylogenetic relationship (Fig. 2A).,PMC7592200_figure_4,FIG 4.,"Potential regulators of SmedTV expression. WISH and qPCR analysis of SmedTV expression following different experimental conditions. (A) Knockdown of stem cells by combining piwi-1, -2, and 3 RNAi (top) or by lethal irradiation (bottom) had no effect on SmedTV expression. qPCR confirmation of knockdown of piwi-1, -2, and -3 and quantification of SmedTV expression are shown on the right. Normalized gene expression was calculated for worms following GFP(RNAi) or piwi-1,2,3(RNAi) knockdown at 4 days after the third feeding (3fd4) (as in panel A). Note that despite robust knockdown of piwi-1,2,3, no difference was observed in SmedTV expression levels. (B) RNAi knockdown of dsRNA helicase enzyme-encoding gene, RIG-I, does not affect expression. qPCR confirmation of knockdown of RIG-1 is shown on the right. Normalized gene expression of RIG-I and SmedTV following GFP(RNAi) or RIG-I(RNAi) knockdown was analyzed at 5fd11 (as in Fig. S7B, left and middle). Note that despite robust knockdown of RIG-1, no difference was observed in SmedTV expression levels. (C) Confocal image of combined FISH for SmedTV expression (green) and TUNEL (magenta) staining. An example of a doubly positive cell is shown on the left. An additional example illustrating that this is a rare occurrence (2/51 TUNEL-positive cells) shown on the right. Note that TUNEL-positive cells do not to double with SmedTV.",./data/PMC7592200/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/7b81d0c0e0b1/JVI.00623-20-f0004.jpg,NEUTRAL
PMC7592200,"The tricladiviruses show more distant, yet evident, phylogenetic relationships to Totiviridae family member GLV and other toti-like viruses, such as LbTV, PCMV1, and PCMV2, that have been tentatively assigned to family Totiviridae (see Fig. 2A), and we therefore find it sensible at this point to identify the tricladiviruses also as tentative members of family Totiviridae.",PMC7592200_figure_1,FIG 1.,"Scaled diagrams of tricladivirus genomes. Overall lengths of the assembled contigs are indicated at the right (in nucleotides). The genomic RNA plus strand of each virus is shown as a thick red line. The three long ORFs in each virus (ORF0, -1, and -2) are shown as gray rectangles, labeled with the first and last nucleotide positions of each (including stop codons) in black. Evidence that ORF1 and ORF2 encode the viral CP and RdRp is described in the text. The reading frame that includes ORF1 is defined as frame 0, as labeled at left. The first in-frame AUG codon in each ORF is shown as a green line and labeled with the first nucleotide position. The proposed +1 ribosomal frameshifting site (+1fs) in the region of ORF1-ORF2 overlap in each virus is also indicated. The diagrams for the five viruses are aligned by the position of the ORF1 stop codon. The diagram for SmedTV is that for a consensus determined from the originally identified TSA and PlanMine sequences. PtorTV, Planaria torva tricladivirus; PmorTV, Phagocata morgani tricladivirus; DlacTV, Dendrocoelum lacteum tricladivirus; BcanTV, Bdelloura candida tricladivirus.",./data/PMC7592200/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/951d61ee5e72/JVI.00623-20-f0001.jpg,NEUTRAL
PMC7592200,"Related viruses in Fig. 2A for which evidence of vertical transmission during sexual reproduction has been obtained are CyV and LbTV (20, 42).",PMC7592200_figure_1,FIG 1.,"Scaled diagrams of tricladivirus genomes. Overall lengths of the assembled contigs are indicated at the right (in nucleotides). The genomic RNA plus strand of each virus is shown as a thick red line. The three long ORFs in each virus (ORF0, -1, and -2) are shown as gray rectangles, labeled with the first and last nucleotide positions of each (including stop codons) in black. Evidence that ORF1 and ORF2 encode the viral CP and RdRp is described in the text. The reading frame that includes ORF1 is defined as frame 0, as labeled at left. The first in-frame AUG codon in each ORF is shown as a green line and labeled with the first nucleotide position. The proposed +1 ribosomal frameshifting site (+1fs) in the region of ORF1-ORF2 overlap in each virus is also indicated. The diagrams for the five viruses are aligned by the position of the ORF1 stop codon. The diagram for SmedTV is that for a consensus determined from the originally identified TSA and PlanMine sequences. PtorTV, Planaria torva tricladivirus; PmorTV, Phagocata morgani tricladivirus; DlacTV, Dendrocoelum lacteum tricladivirus; BcanTV, Bdelloura candida tricladivirus.",./data/PMC7592200/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/951d61ee5e72/JVI.00623-20-f0001.jpg,NEUTRAL
PMC7592200,"BioProjects that we accessed to obtain SRA data for assembling the 11 strain sequences shown in Fig. 2B are PRJNA79031, PRJNA167022, PRJNA283132, PRJNA387022 plus PRJNA387024 plus PRJNA320389, PRJNA415947, PRJNA215411, PRJNA235907, PRJNA303146 plus PRJNA304644, PRJNA327836, PRJEB2469 plus PRJNA208441 plus PRJNA222859, and PRJNA376157.",PMC7592200_figure_5,FIG 5.,"Detection of SmedTV-staining cells in regenerating, dsRNA-fed, and homogenate-injected worms. (A) WISH analysis of SmedTV-staining cells in regenerating trunk fragments. Dotted line represents plane of amputation in each panel with tissue above (head panels) or below (tail panels) being newly regenerated. SmedTV-staining cells are largely absent from the regenerating tissues until 9 dpa, with robust expression evident by 14 dpa; arrowheads highlight weakly positive cells in the regenerating tissues at 7 dpa. (B) WISH analysis of SmedTV-staining cells in worms following a GFP(RNAi) or SmedTV(RNAi) feeding-plus-regeneration regimen (see the text). The worms shown here were analyzed at 90 days after feeding 10 (10fd90). Very few, if any, SmedTV-staining cells are visible in the SmedTV(RNAi) worm. (C) Image of an ethidium bromide (EtBr) agarose gel under UV light (colors inverted for clarity) following electrophoresis to visualize amplicons (or lack thereof) resulting from 33 cycles of PCR using SmedTV-specific (expected amplicon size of ∼1.6 kb, indicated by a solid black arrowhead) and piwi-3-specific (expected amplicon size of ∼1.8 kb, indicated by an open arrowhead) primers on cDNA generated from RNA isolated from control and SmedTV RNAi-treated worms. Lanes 1 and 15 contain a 1-kb DNA ladder. Lanes 2, 5, 8, 11, and 14 were run empty for spacing of experimental samples. Lane pairs (3/4, 6/7, 9/10, and 12/13) represent wild-type control, 7-RNAi-feed, 10-RNAi-feed, and 15-RNAi-feed SmedTV RNAi samples, respectively. The first lane of each pair contains the SmedTV reaction, and the piwi-3 positive control is in the second. Note that relative to the control (lane 3), the SmedTV band reduces until no longer detectable (lanes 6, 9, and 12), while the piwi-3 amplicon remains unchanged across all samples (lanes 4, 7, 10, and 13). (D) WISH analysis of SmedTV in S. polychroa following no or 10 injections of homogenates from S. mediterranea strain CIW4 (Pearson lab). No SmedTV-staining cells are visible in either worm.",./data/PMC7592200/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/a1b3930651b4/JVI.00623-20-f0005.jpg,NEUTRAL
PMC7592200,Riboprobes for SmedTV were prepared from two pPR-T4P plasmids into which a region of sequence from either end of the SmedTV genome had been cloned (nt positions 510 to 2094 [region 1] or nt positions 6318 to 7874 [region 2]; position numbers based on the SmedTV plus-strand consensus sequence represented in Fig. 1).,PMC7592200_figure_3,FIG 3.,"Detection of SmedTV-staining cells in untreated worms. (A) dFISH confocal analysis of SmedTV-staining cells in the head region of worms. (Top) Separate riboprobes for detecting the SmedTV minus-strand RNA (antisense [AS]; magenta) and plus-strand RNA (sense [SE]; green) were used and showed consistent colocalization in the same cells, as expected. The area surrounded by a dotted box in each panel is enlarged in each inset to highlight this colocalization. (Middle) Nuclear staining with 4′,6-diamidino-2-phenylindole (DAPI; magenta) is included, coupled with staining for the SmedTV plus-strand RNA (green). The areas surrounded by dotted boxes 1, 2, and 3 are enlarged in the insets to highlight colocalization of the two stains. (Bottom) WISH analysis of SmedTV-staining cells in untreated worms, with staining of discrete cells but in differing numbers between worms from “low” (left) and “high” (right) cultures. Here, enrichment in eyespots is more evident in the low worm and enrichment in other neural structures (brain lobes) is more evident in the high worm (eyespots obscured). (B) dFISH confocal analysis of SmedTV-staining cells in brain lobes and eyespots. (Top [worm from low culture] and middle [worm from high culture]): SmedTV-staining cells (magenta) are visible in 20-μm Z-stacks of sectioned brain lobes (sections taken just posterior to the eyespots; brain lobes outlined with dotted lines), in some cases colocalizing in cells with the cholinergic neuron marker ChAT (green). (Bottom [worm from low culture]): SmedTV-staining cells (green) are also concentrated in eyespots, colocalizing in cells with the photoreceptor marker opsin (magenta). (C) dFISH confocal analysis of SmedTV-staining cells in stem cell-rich compartments in worm trunk regions. Staining for piwi-1 (magenta) identifies numerous stem cells in this field. Staining for SmedTV (green), in contrast, is limited to few cells, which generally do not appear to express piwi-1. The area surrounded by a dotted box is enlarged in the bottom row to show lack of colocalization between SmedTV and piwi-1, suggesting their respective presence in distinct cells. (D) Graphic illustration of previously reported single-cell RNA-seq data represented in violin plots for levels of sequence reads from SmedTV on the y axis and cell type on the x axis. SmedTV levels are higher in multiple, but not all, differentiated tissue types. Data in the lighter-shaded area are from Molinaro and Pearson (32) (head enriched), and data in the darker-shaded area are from Wurtzel et al. (31) (postpharyngeal). The generally higher levels of SmedTV seen in the Pearson lab data could be due to differences in tissue selectivity or culture conditions. (E and F) Analyses based on RNA-seq data from >50,000 single cells of S. mediterranea CIW4 (Reddien lab) in the planarian Digiworm atlas (33). An initial t-SNE expression profile plot (E) was regenerated for all cells in the atlas, and positions of 100 cells with the highest numbers of sequence reads from SmedTV are marked as red dots (top 25 cells) or cyan dots (next 75 cells). Outlines indicate previously identified clusters representing eight worm tissue classes (33): 1, neural; 2, protonephridia; 3, cathepsin+ cells; 4, epidermal; 5, pharynx; 6, intestine; 7, neoblast (stem cell); 8, parenchymal; and 9, muscle. A heat map (F) was regenerated for the 22 top SmedTV-expressing cells that clustered within the all-neural class of the atlas. Expression of selected marker genes (ciliated neuron [rootletin], pan-neural [pc-2], head sensory neurons [gpas], cholingerigic neurons [ChAT], photoreceptor [opsin], and stem cell [piwi-1]) are shown in rows. Cells (in columns) are ordered by SmedTV expression from highest to lowest.",./data/PMC7592200/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/d3b05d4b13d8/JVI.00623-20-f0003.jpg,NEUTRAL
PMC7592200,"For the colocalization analysis of SmedTV RNA in Fig. 3A, the respective riboprobes were designed to hybridize either to a 3′-proximal region of the genomic plus strand (minus-strand probe transcribed from cloned region 2) or to a 3′-proximal region of the genomic minus strand (plus-strand probe transcribed from cloned region 1).",PMC7592200_figure_5,FIG 5.,"Detection of SmedTV-staining cells in regenerating, dsRNA-fed, and homogenate-injected worms. (A) WISH analysis of SmedTV-staining cells in regenerating trunk fragments. Dotted line represents plane of amputation in each panel with tissue above (head panels) or below (tail panels) being newly regenerated. SmedTV-staining cells are largely absent from the regenerating tissues until 9 dpa, with robust expression evident by 14 dpa; arrowheads highlight weakly positive cells in the regenerating tissues at 7 dpa. (B) WISH analysis of SmedTV-staining cells in worms following a GFP(RNAi) or SmedTV(RNAi) feeding-plus-regeneration regimen (see the text). The worms shown here were analyzed at 90 days after feeding 10 (10fd90). Very few, if any, SmedTV-staining cells are visible in the SmedTV(RNAi) worm. (C) Image of an ethidium bromide (EtBr) agarose gel under UV light (colors inverted for clarity) following electrophoresis to visualize amplicons (or lack thereof) resulting from 33 cycles of PCR using SmedTV-specific (expected amplicon size of ∼1.6 kb, indicated by a solid black arrowhead) and piwi-3-specific (expected amplicon size of ∼1.8 kb, indicated by an open arrowhead) primers on cDNA generated from RNA isolated from control and SmedTV RNAi-treated worms. Lanes 1 and 15 contain a 1-kb DNA ladder. Lanes 2, 5, 8, 11, and 14 were run empty for spacing of experimental samples. Lane pairs (3/4, 6/7, 9/10, and 12/13) represent wild-type control, 7-RNAi-feed, 10-RNAi-feed, and 15-RNAi-feed SmedTV RNAi samples, respectively. The first lane of each pair contains the SmedTV reaction, and the piwi-3 positive control is in the second. Note that relative to the control (lane 3), the SmedTV band reduces until no longer detectable (lanes 6, 9, and 12), while the piwi-3 amplicon remains unchanged across all samples (lanes 4, 7, 10, and 13). (D) WISH analysis of SmedTV in S. polychroa following no or 10 injections of homogenates from S. mediterranea strain CIW4 (Pearson lab). No SmedTV-staining cells are visible in either worm.",./data/PMC7592200/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/a1b3930651b4/JVI.00623-20-f0005.jpg,NEUTRAL
PMC7592200,"The log2 expression of the selected genes (in rows) is shown in Fig. 3 within ordered SmedTV-expressing cells (columns).RNAi.
dsRNA-expressing Escherichia coli HT115(DE3) cultures were prepared by transformation with respective pPR-T4P plasmids, mixed with homogenized calf liver, and fed to animals as previously described (6).",PMC7592200_figure_1,FIG 1.,"Scaled diagrams of tricladivirus genomes. Overall lengths of the assembled contigs are indicated at the right (in nucleotides). The genomic RNA plus strand of each virus is shown as a thick red line. The three long ORFs in each virus (ORF0, -1, and -2) are shown as gray rectangles, labeled with the first and last nucleotide positions of each (including stop codons) in black. Evidence that ORF1 and ORF2 encode the viral CP and RdRp is described in the text. The reading frame that includes ORF1 is defined as frame 0, as labeled at left. The first in-frame AUG codon in each ORF is shown as a green line and labeled with the first nucleotide position. The proposed +1 ribosomal frameshifting site (+1fs) in the region of ORF1-ORF2 overlap in each virus is also indicated. The diagrams for the five viruses are aligned by the position of the ORF1 stop codon. The diagram for SmedTV is that for a consensus determined from the originally identified TSA and PlanMine sequences. PtorTV, Planaria torva tricladivirus; PmorTV, Phagocata morgani tricladivirus; DlacTV, Dendrocoelum lacteum tricladivirus; BcanTV, Bdelloura candida tricladivirus.",./data/PMC7592200/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/951d61ee5e72/JVI.00623-20-f0001.jpg,NEUTRAL
PMC7592200,The log2 expression of the selected genes (in rows) is shown in Fig. 3 within ordered SmedTV-expressing cells (columns).,PMC7592200_figure_4,FIG 4.,"Potential regulators of SmedTV expression. WISH and qPCR analysis of SmedTV expression following different experimental conditions. (A) Knockdown of stem cells by combining piwi-1, -2, and 3 RNAi (top) or by lethal irradiation (bottom) had no effect on SmedTV expression. qPCR confirmation of knockdown of piwi-1, -2, and -3 and quantification of SmedTV expression are shown on the right. Normalized gene expression was calculated for worms following GFP(RNAi) or piwi-1,2,3(RNAi) knockdown at 4 days after the third feeding (3fd4) (as in panel A). Note that despite robust knockdown of piwi-1,2,3, no difference was observed in SmedTV expression levels. (B) RNAi knockdown of dsRNA helicase enzyme-encoding gene, RIG-I, does not affect expression. qPCR confirmation of knockdown of RIG-1 is shown on the right. Normalized gene expression of RIG-I and SmedTV following GFP(RNAi) or RIG-I(RNAi) knockdown was analyzed at 5fd11 (as in Fig. S7B, left and middle). Note that despite robust knockdown of RIG-1, no difference was observed in SmedTV expression levels. (C) Confocal image of combined FISH for SmedTV expression (green) and TUNEL (magenta) staining. An example of a doubly positive cell is shown on the left. An additional example illustrating that this is a rare occurrence (2/51 TUNEL-positive cells) shown on the right. Note that TUNEL-positive cells do not to double with SmedTV.",./data/PMC7592200/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/1007/7592200/7b81d0c0e0b1/JVI.00623-20-f0004.jpg,NEUTRAL
PMC9548699,Funnel plots of all included studies were performed to assess publication bias (Supplementary Figure 2).,PMC9548699_figure_4,FIGURE 4.,"Overall AEs, overall infections, UTRIs or gastroenteritis in the 5 included pediatric psoriasis RCTs. (A) Proportion (%) of patients with AEs in each study arm. Higher proportion of AEs in the control arm favors experimental treatment. (B) RD (%) of patients with AEs in each treatment arm compared to placebo or SOC. Treatment effect < 0 favors experimental treatment over control arm. AE, adverse event; MTX, methotrexate; RCT, randomized controlled trial; RD, risk difference.",./data/PMC9548699/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b958/9548699/4c1dfdff1dba/fmed-09-944208-g004.jpg,NEUTRAL
PMC9548699,"The highest PASI75 treatment responses were seen for ustekinumab 0.375 mg/kg (RR = 7.25, 95% CI 2.83–18.58) and ustekinumab 0.75 mg/kg (RR = 7.45, 95% CI 2.91–19.06) compared to placebo in the CADMUS study (Figure 2A).",PMC9548699_figure_3,FIGURE 3.,"Comparing efficacy (PASI75 and PASI90 RRs) against safety (RD) in the pediatric psoriasis RCTs that reported both outcomes. (A) PASI75 RR versus SAEs RD; (B) PASI90 RR versus SAEs RD. PASI, Psoriasis Area and Severity Index; RCT, randomized controlled trial; RD, risk difference; SAE, serious adverse event.",./data/PMC9548699/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b958/9548699/53ccd1048a86/fmed-09-944208-g003.jpg,NEUTRAL
PMC9548699,"The highest PASI90 treatment responses were seen for ixekizumab (RR = 14.50, 95% CI 4.82–43.58) in the IXORA-PEDS study and for secukinumab (RR = 29.72 for low dose and RR = 27.68 for high dose) in the CAIN457A2310 study (Figure 2B).",PMC9548699_figure_3,FIGURE 3.,"Comparing efficacy (PASI75 and PASI90 RRs) against safety (RD) in the pediatric psoriasis RCTs that reported both outcomes. (A) PASI75 RR versus SAEs RD; (B) PASI90 RR versus SAEs RD. PASI, Psoriasis Area and Severity Index; RCT, randomized controlled trial; RD, risk difference; SAE, serious adverse event.",./data/PMC9548699/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b958/9548699/53ccd1048a86/fmed-09-944208-g003.jpg,NEUTRAL
PMC9548699,"The pooled RR was 4.16 (95% CI 3.21–5.39) for PASI75 (Figure 2A) and 9.28 (95% CI 5.80–14.86) for PASI90 (Figure 2B), indicating that arms with biologics are significantly superior compared to control arms.",PMC9548699_figure_4,FIGURE 4.,"Overall AEs, overall infections, UTRIs or gastroenteritis in the 5 included pediatric psoriasis RCTs. (A) Proportion (%) of patients with AEs in each study arm. Higher proportion of AEs in the control arm favors experimental treatment. (B) RD (%) of patients with AEs in each treatment arm compared to placebo or SOC. Treatment effect < 0 favors experimental treatment over control arm. AE, adverse event; MTX, methotrexate; RCT, randomized controlled trial; RD, risk difference.",./data/PMC9548699/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/b958/9548699/4c1dfdff1dba/fmed-09-944208-g004.jpg,NEUTRAL
