paper_id,claim,figure_id,title,caption,local_image_path,url,class,new_claim
PMC6302494,"As presented in Fig. 1, over 90% of the GPs knew that a negative chest x-ray can exclude TB infection, BCG vaccination ensures 100% protection against TB, and that a person infected with TB must exhibit symptoms to be considered sick.",PMC6302494_figure_1,Fig. 1.,Distribution of correct answers on questions related to TB knowledge,./data/PMC6302494/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/fbd4/6302494/3acd78b63153/12913_2018_3792_Fig1_HTML.jpg,CONTRADICTION,"As presented in Fig. 1, over 90% of the GPs knew that a negative chest x-ray does not exclude TB infection, BCG vaccination does not ensure 100% protection against TB and that a person infected with TB can be asymptomatic and go through life without being sick."
PMC6302494,"Most respondents correctly identified diarrhoea, nausea, rash or headache as main symptoms of pulmonary TB (Fig. 2).",PMC6302494_figure_2,Fig. 2.,Distribution of answers related to classical symptoms of active pulmonary TB,./data/PMC6302494/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/fbd4/6302494/51b4116c898c/12913_2018_3792_Fig2_HTML.jpg,CONTRADICTION,"Some respondents indicated wrongly that diarrhoea, nausea, rash or headache are main symptoms of pulmonary TB"
PMC6340857,"“Included were studies associated with nonoverhead sports (rugby, football [soccer]) or nonthrowing baseball studies (batting mechanics and catching), psychological or cognitive evaluations, economic analysis, and sudden death, among others (Fig. 1).”",PMC6340857_figure_1,Figure 1.,Flow diagram demonstrates the literature search results.,./data/PMC6340857/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/2c0e/6340857/63debbb44b1c/jses33-fig-0001.jpg,CONTRADICTION,"Excluded were studies associated with nonoverhead sports (rugby, football [soccer]) or nonthrowing baseball studies (batting mechanics and catching), psychological or cognitive evaluations, economic analysis, and sudden death, among others."
PMC6342315,"For example, an annotated glossary term, when clicked on, will produce a pop-up box containing unrelated metadata or a blank screen (Fig 1).",PMC6342315_figure_1,Fig 1. Annotated scientific research journal article used in initial implementations showing “Learning Lens” and annotations.,,./data/PMC6342315/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/f69a/6342315/3ca492bce7e1/pbio.3000103.g001.jpg,CONTRADICTION,"For example, an annotated glossary term, when clicked on, will produce a pop-up box containing the definition of the word"
PMC6342315,"With both of these procedures in place, the average time students engaged with the annotated article, as measured by Adobe Analytics, decreased to 19 minutes (Fig 2).",PMC6342315_figure_2,Fig 2. Annotated primary scientific literature implementation protocol evolution.,,./data/PMC6342315/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/f69a/6342315/bda3ce7331b2/pbio.3000103.g002.jpg,CONTRADICTION,"With both of these procedures in place, the average time students engaged with the annotated article, as measured by Adobe Analytics, increased to 19 minutes"
PMC6356187,"Wikipedia editors demonstrate a clear aversion to adding new sources (Figure 1), which is expected because “recentism” is an established phenomenon on Wikipedia, wherein coverage of recent events is disproportionately greater, and the Wikipedia community itself considers it a factor to be accounted for [18].",PMC6356187_figure_1,Figure 1.,Journal articles cited in Wikipedia according to their year of publication.,./data/PMC6356187/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0864/6356187/6bbc7692eabf/jmir_v21i1e11429_fig1.jpg,CONTRADICTION,"Wikipedia editors have a clear preference for adding new sources , which is expected because “recentism” is an established phenomenon on Wikipedia, wherein coverage of recent events is disproportionately greater, and the Wikipedia community itself considers it a factor to be accounted for [18]."
PMC6356187,"In the first two histograms in Figure 2, the blue line that represents the number of references for articles of higher importance is below the green line.",PMC6356187_figure_2,Figure 2.,Histograms of the number of citations between the two quality groups.,./data/PMC6356187/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0864/6356187/0b8e334e5149/jmir_v21i1e11429_fig2.jpg,CONTRADICTION,"In the first two histograms in Figure 2, the blue line that represents the number of references for articles of higher importance is above the green line."
PMC6356187,"If the articles of lower importance were prone to quick referencing by editors with COI, the green histograms in Figure 2 would be much more peaked, especially in the new articles (after 2012).",PMC6356187_figure_2,Figure 2.,Histograms of the number of citations between the two quality groups.,./data/PMC6356187/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0864/6356187/0b8e334e5149/jmir_v21i1e11429_fig2.jpg,CONTRADICTION,"Histograms of the number of citations between the two quality groups. the green histograms in Figure 2 would be much flatter, especially in the new articles (after 2012)."
PMC6356187,"If the articles of lower importance were prone to quick referencing by editors with COI, the green histograms in Figure 2 would be much more peaked, especially in the new articles (after 2012).",PMC6356187_figure_2,Figure 2.,Histograms of the number of citations between the two quality groups.,./data/PMC6356187/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0864/6356187/0b8e334e5149/jmir_v21i1e11429_fig2.jpg,CONTRADICTION,"If the articles of lower importance were prone to quick referencing by editors with COI, the green histograms in Figure 2 would be much flatter, especially in the new articles"
PMC6356187,"“We thereafter found no discernible difference in the time between publication and citation on Wikipedia over time, nor between the two importance groups (Figure 5).”",PMC6356187_figure_5,Figure 5.,Change in average time between publication and Wikipedia citation over time.,./data/PMC6356187/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0864/6356187/dacd5d7ff4d1/jmir_v21i1e11429_fig5.jpg,CONTRADICTION,
PMC6356187,"We thereafter conducted no comparative analysis of the time between publication and citation on Wikipedia, nor did we examine differences between the two importance groups (Figure 5).",PMC6356187_figure_5,Figure 5.,Change in average time between publication and Wikipedia citation over time.,./data/PMC6356187/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0864/6356187/dacd5d7ff4d1/jmir_v21i1e11429_fig5.jpg,CONTRADICTION,We thereafter analyzed the change in time between publication and citation on Wikipedia over time and the difference between the two importance groups
PMC6356187,"Each graph omits the name of the journal, the year the journal was founded, and the type of journal access at the top. To better understand the process of dissemination in Wikipedia, we calculated the time from publication to citation for individual journals (Figure 6) — a metric unrelated to journal metadata.",PMC6356187_figure_6,Figure 6.,"The number of days from journal article publication to Wikipedia citation for the top nine journals. Each graph includes the name of the journal, the year the journal was founded, and the type of journal access at the top.",./data/PMC6356187/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0864/6356187/5f4b2a77bb67/jmir_v21i1e11429_fig6.jpg,CONTRADICTION,"Each graph includes the name of the journal, the year the journal was founded, and the type of journal access at the top.To better understand the process of dissemination in Wikipedia, we calculated the time from publication to citation for individual journals"
PMC6356187,"“To better understand the process of dissemination in Wikipedia, we calculated the time from publication to citation for individual Wikipedia articles (Figure 6).”",PMC6356187_figure_6,Figure 6.,"The number of days from journal article publication to Wikipedia citation for the top nine journals. Each graph includes the name of the journal, the year the journal was founded, and the type of journal access at the top.",./data/PMC6356187/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0864/6356187/5f4b2a77bb67/jmir_v21i1e11429_fig6.jpg,CONTRADICTION,"To better understand the process of dissemination in Wikipedia, we calculated the time from publication to citation for individual journals"
PMC6356187,Using ranking instead of the absolute number of citations amplifies the spikes and influx of citations that followed the creation of Wikipedia (Figure 7).,PMC6356187_figure_7,Figure 7.,Journal citations over time.,./data/PMC6356187/images/figure_7.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0864/6356187/541395330754/jmir_v21i1e11429_fig7.jpg,CONTRADICTION,Using ranking instead of the absolute number of citations smoothens out the spikes and influx of citations that followed the creation of Wikipedia
PMC6361708,"The FMEA combines brainstorming by team members and flowcharting to create a detailed process map with potential breakdowns or failure modes noted, ranked, and dismissed without corrective action (Figure 1; Dailey, 2004).",PMC6361708_figure_1,Figure 1. Failure modes and effects analysis process.,,./data/PMC6361708/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/0861/6361708/5db5058b94dd/nihms-1007486-f0001.jpg,CONTRADICTION,"The FMEA combines brainstorming by team members and flowcharting to create a detailed process map with potential breakdowns or failure modes noted, ranked, and corrective action identified"
PMC6363696,No additional records were identified through scanning the reference lists of these 18 retained records.,PMC6363696_figure_1,Figure 1.,Records searched and sources retained.,./data/PMC6363696/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/8006/6363696/af183a8b0314/fpsyg-10-00117-g0001.jpg,CONTRADICTION,"A further five records were identified and added, through the process of scanning the reference lists of these 18 retained records"
PMC6365515,"Ethical approval was not obtained from the University College Dublin Animal Ethics Committee (protocol number AREC-13-14-Gordon). Isolation and purification of bAM from cattle was performed as previously described by our group21,23 and is summarized in Fig. 1.",PMC6365515_figure_1,Figure 1.,"Schematic representation of sample preparation. Bovine alveolar macrophages (bAM) were isolated, post-mortem, from the lungs of age-matched male Holstein-Friesian calves by lavage. Purity of the cells was confirmed using flow cytometry with anti-CD14. Isolated cells were washed and seeded for 24 h prior to infection. Infected bAM were exposed to M. bovis at a multiplicity of infection ratio of 10:1 for 2 h. After 2 h the media was replaced in control and infected samples and cells were harvested after 24 h for analysis of DNA methylation. This figure was prepared by A.M.O’D. using the Biomedical PPT toolkit suite (www.motifolio.com).",./data/PMC6365515/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/64e2df9a6c58/41598_2018_37618_Fig1_HTML.jpg,CONTRADICTION,Ethical approval was obtained from the University College Dublin Animal Ethics Committee. Isolation and infection of bovine alveolar macrophages Isolation and purification of bAM from cattle was performed as previously described by our group and is summarized in Fig. 1.
PMC6365515,"Isolation and purification of bAM from cattle was performed using a novel method not previously described by our group21,23, and is summarized in Fig. 1.",PMC6365515_figure_1,Figure 1.,"Schematic representation of sample preparation. Bovine alveolar macrophages (bAM) were isolated, post-mortem, from the lungs of age-matched male Holstein-Friesian calves by lavage. Purity of the cells was confirmed using flow cytometry with anti-CD14. Isolated cells were washed and seeded for 24 h prior to infection. Infected bAM were exposed to M. bovis at a multiplicity of infection ratio of 10:1 for 2 h. After 2 h the media was replaced in control and infected samples and cells were harvested after 24 h for analysis of DNA methylation. This figure was prepared by A.M.O’D. using the Biomedical PPT toolkit suite (www.motifolio.com).",./data/PMC6365515/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/64e2df9a6c58/41598_2018_37618_Fig1_HTML.jpg,CONTRADICTION,Isolation and infection of bovine alveolar macrophages Isolation and purification of bAM from cattle was performed as previously described and is summarized in Fig. 1.
PMC6365515,"The isolation and purification of bAM from cattle was not performed as previously described by our group21,23 and is not summarized in Fig. 1.",PMC6365515_figure_1,Figure 1.,"Schematic representation of sample preparation. Bovine alveolar macrophages (bAM) were isolated, post-mortem, from the lungs of age-matched male Holstein-Friesian calves by lavage. Purity of the cells was confirmed using flow cytometry with anti-CD14. Isolated cells were washed and seeded for 24 h prior to infection. Infected bAM were exposed to M. bovis at a multiplicity of infection ratio of 10:1 for 2 h. After 2 h the media was replaced in control and infected samples and cells were harvested after 24 h for analysis of DNA methylation. This figure was prepared by A.M.O’D. using the Biomedical PPT toolkit suite (www.motifolio.com).",./data/PMC6365515/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/64e2df9a6c58/41598_2018_37618_Fig1_HTML.jpg,CONTRADICTION,Isolation and purification of bAM from cattle was performed as previously described by our group and is summarized in Fig. 1.
PMC6365515,"**  
Overall, we found a high level of methylation in the context of CHH: mean values of 0.98% and 0.96% were estimated for control and M. bovis-infected bAM, respectively (Fig. 10).",PMC6365515_figure_10,Figure 10.,"Non-CpG methylation levels differ but not significantly in bovine alveolar macrophages (bAM) infected with Mycobacterium bovis. Mean methylation at the non-CpG contexts CHG (left) and CHH (right) for control and M. bovis-infected bAMs, respectively: differences were not significant by t-statistic.",./data/PMC6365515/images/figure_10.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/43c7b05ba2da/41598_2018_37618_Fig10_HTML.jpg,CONTRADICTION,"Closed and open circles denote methylated and unmethylated CpGs, respectively. Non-CpG methylation analysis Overall, we found a low level of methylation in the context of CHH: mean values of 0.98% and 0.96% were estimated for control and M. bovis-infected bAM, respectively (Fig. 10)."
PMC6365515,"Similarly, for CHG methylation we found an overall high mean methylation of 1.53% and 1.49% for control and M. bovis-infected bAM, respectively (Fig. 10).",PMC6365515_figure_10,Figure 10.,"Non-CpG methylation levels differ but not significantly in bovine alveolar macrophages (bAM) infected with Mycobacterium bovis. Mean methylation at the non-CpG contexts CHG (left) and CHH (right) for control and M. bovis-infected bAMs, respectively: differences were not significant by t-statistic.",./data/PMC6365515/images/figure_10.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/43c7b05ba2da/41598_2018_37618_Fig10_HTML.jpg,CONTRADICTION,"Similarly, for CHG methylation we found an overall low mean methylation of 1.53% and 1.49% for control and M. bovis-infected bAM, respectively"
PMC6365515,"Non-CpG methylation analysis  
Overall, we found a high level of methylation in the context of CHH: mean values of 0.98% and 0.96% were estimated for control and M. bovis-infected bAM, respectively (Fig. 10).",PMC6365515_figure_10,Figure 10.,"Non-CpG methylation levels differ but not significantly in bovine alveolar macrophages (bAM) infected with Mycobacterium bovis. Mean methylation at the non-CpG contexts CHG (left) and CHH (right) for control and M. bovis-infected bAMs, respectively: differences were not significant by t-statistic.",./data/PMC6365515/images/figure_10.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/43c7b05ba2da/41598_2018_37618_Fig10_HTML.jpg,CONTRADICTION,"Non-CpG methylation analysis Overall, we found a low level of methylation in the context of CHH: mean values of 0.98% and 0.96% were estimated for control and M. bovis-infected bAM, respectively"
PMC6365515,"Overall, we found a high level of methylation in the context of CHH: mean values of 0.98% and 0.96% were estimated for control and M. bovis-infected bAM, respectively (Fig. 10).",PMC6365515_figure_10,Figure 10.,"Non-CpG methylation levels differ but not significantly in bovine alveolar macrophages (bAM) infected with Mycobacterium bovis. Mean methylation at the non-CpG contexts CHG (left) and CHH (right) for control and M. bovis-infected bAMs, respectively: differences were not significant by t-statistic.",./data/PMC6365515/images/figure_10.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/43c7b05ba2da/41598_2018_37618_Fig10_HTML.jpg,CONTRADICTION,"Overall, we found a low level of methylation in the context of CHH: mean values of 0.98% and 0.96% were estimated for control and M. bovis-infected bAM, respectively"
PMC6365515,"The t-statistics in a paired design for both original and randomised sets of sample were calculated using standard statistical functions (Fig. 2A,B).",PMC6365515_figure_2,Figure 2.,(A) Distribution of paired t-statistics between M. bovis-infected and control non-infected bAM samples based on smoothed WGBS data. (B) Distribution of paired t-statistics between randomised samples based on smoothed WGBS data. (C) Distribution of average methylation level (%) in promoters and gene bodies across all samples. Only CpG loci with coverage greater or equal to 10 were considered. Only genes where gene body and promoter both had 10 or more sufficiently covered CpG loci were considered.,./data/PMC6365515/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/62ff8592ac8a/41598_2018_37618_Fig2_HTML.jpg,CONTRADICTION,The bsseq package was used to calculate t-statistics in a paired design for both original and randomised sets of sample
PMC6365515,"“For those genes, mean promoter methylation was estimated and summarised in Fig. 2C, but average gene body methylation was not included.”",PMC6365515_figure_2,Figure 2.,(A) Distribution of paired t-statistics between M. bovis-infected and control non-infected bAM samples based on smoothed WGBS data. (B) Distribution of paired t-statistics between randomised samples based on smoothed WGBS data. (C) Distribution of average methylation level (%) in promoters and gene bodies across all samples. Only CpG loci with coverage greater or equal to 10 were considered. Only genes where gene body and promoter both had 10 or more sufficiently covered CpG loci were considered.,./data/PMC6365515/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/62ff8592ac8a/41598_2018_37618_Fig2_HTML.jpg,CONTRADICTION,"For those genes, mean promoter methylation was estimated and summarised, alongside average gene body methylation,"
PMC6365515,“CpG-rich promoters containing a CpG island (CGI) or overlapping a CGI (Promoter CGI and CGI promoter) were mostly hypermethylated (Fig. 3).”,PMC6365515_figure_3,Figure 3.,"Distribution of DNA methylation in different genomic contexts in non-infected and M. bovis-infected bovine alveolar macrophages (24 hpi). Analysis of WGBS data from M. bovis-infected and non-infected bovine alveolar macrophages (bAM) revealed that genomic methylation, in the context of CpGs, was not altered at any of the sequence features outlined (intergenic regions, gene bodies, or promoters with or without CpG islands (CGIs) in the host following infection. Blue and red violins represent non-infected and M. bovis-infected bAM, respectively.",./data/PMC6365515/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/93509cb71e75/41598_2018_37618_Fig3_HTML.jpg,CONTRADICTION,CpG-rich promoters containing a CpG island were mostly hypomethylated
PMC6365515,"Transcription of these genes has previously been shown to be downregulated in bAM 24 hpi with M. bovis21,23; the specific loci that were analysed by pyrosequencing are detailed in Fig. 4.",PMC6365515_figure_4,Figure 4.,"Schematic representation of WGBS data at loci related to immune function. WGBS proximal promoter plots. Representative plots showing the average methylation spanning a 10 kb region at the 5′ end of the TNF, IL12A, TLR2, NFKB2, DTX4, C1QB and NOS2 genes. The red and blue lines represent average methylation levels for infected and control samples, respectively.",./data/PMC6365515/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/ec531d06258c/41598_2018_37618_Fig4_HTML.jpg,CONTRADICTION,Transcription of these genes has previously been shown to be upregulated in bAM 24 hpi with M. bovis; the specific loci that were analysed by pyrosequencing are detailed in Fig. 4.
PMC6365515,"Statistical analysis using a paired t-test revealed significant differences (P ≥ 0.05) in mean methylation levels between the examined loci of infected and non-infected bAM samples (Fig. 5), contradicting the WGBS observation that M. bovis does not have an effect on the CpG methylation in bAM.""

—

Note: There is a logical inconsistency in the original claim — it states P ≥ 0.05 (non-significant) but then claims this supports a conclusion of “no effect.” In standard statistical practice, P ≥ 0.05 does not *prove* no effect — it",PMC6365515_figure_5,Figure 5.,"Pyrosequencing validation of whole-genome bisulfite sequencing (WGBS) results. Locations of the pyrosequencing assays are denoted by ‘PCR’ in Fig. 4. Methylation was not different at any of the loci tested (paired t-test P ≥ 0.05) between M. bovis-infected and non-infected control bAM. The number of CpG dinucleotides analysed at each loci were TNF (9 CpGs), IL12A (11 CpGs), TLR2 (9 CpGs), NFKB2 (8 CpGs), C1QB (4 CpGs), DTX4 (3 CpGs) and NOS2 (1 CpG).",./data/PMC6365515/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/60830937886a/41598_2018_37618_Fig5_HTML.jpg,CONTRADICTION,Statistical analysis using a paired t-test did not reveal significant differences in mean methylation levels between the examined loci of infected and non-infected bAM samples supporting the WGBS observation that M. bovis does not have an effect on the CpG methylation in bAM.
PMC6365515,"The blue and red lines represent average methylation levels for infected and control samples, respectively. Figure 5.",PMC6365515_figure_5,Figure 5.,"Pyrosequencing validation of whole-genome bisulfite sequencing (WGBS) results. Locations of the pyrosequencing assays are denoted by ‘PCR’ in Fig. 4. Methylation was not different at any of the loci tested (paired t-test P ≥ 0.05) between M. bovis-infected and non-infected control bAM. The number of CpG dinucleotides analysed at each loci were TNF (9 CpGs), IL12A (11 CpGs), TLR2 (9 CpGs), NFKB2 (8 CpGs), C1QB (4 CpGs), DTX4 (3 CpGs) and NOS2 (1 CpG).",./data/PMC6365515/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/60830937886a/41598_2018_37618_Fig5_HTML.jpg,CONTRADICTION,"The red and blue lines represent average methylation levels for infected and control samples, respectively."
PMC6365515,"Firstly, proximal promoter alignment plots for the IM group were visually screened to retain promoters that were included due to averaging of sequences with high and low methylation (example of this in Fig. 6).",PMC6365515_figure_6,Figure 6.,"Analysis of promoters with highly methylated and unmethylated sequence. 1,034 proximal promoters, with a minimum of 30 CpGs, shown to be intermediately methylated (IM) in the WGBS analysis were visually inspected to remove false positives. 767 were eliminated from the IM group due to averaging of highly methylated and unmethylated CpGs in the proximal promoter region (green dashed box). Four examples are presented here: the GUCY2D, SYN1, RRP1B and FOXRED2 genes. Red and blue lines represent average methylation levels for infected and control samples, respectively.",./data/PMC6365515/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/da674f27a0ba/41598_2018_37618_Fig6_HTML.jpg,CONTRADICTION,"Firstly, proximal promoter alignment plots for the IM group were visually screened to remove promoters that were included due to averaging of sequences with high and low methylation."
PMC6365515,"Two immune-related gene promoters with the highest CpG content, C1QB and IL2RA, were not selected for further analysis (Fig. 7).",PMC6365515_figure_7,Figure 7.,"Gene promoters for combined bisulfite restriction analysis (COBRA) and clonal analysis. WGBS aligments at the C1QB and IL2RA gene loci. Each panel represents a 10 kb region at the 5′ end of the gene. Green dashed boxes illustrate the C1QB and IL2RA proximal promoter regions (the TSS minus 1.5 kb, plus 500 bp) identified as intermediately methylated (IM) during WGBS data analysis (average methylation 33–66%). PCR: region analysed using bisulfite PCR, cloning and Sanger sequencing; CGIs: CpG islands; Gene: transcribed region; Exons: shows the location of the first exon; Red line: M. bovis-infected bAM; Blue line: non-infected control bAM.",./data/PMC6365515/images/figure_7.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/ea613bb6c51e/41598_2018_37618_Fig7_HTML.jpg,CONTRADICTION,"Two immune-related gene promoters with the highest CpG content, C1QB and IL2RA, were selected for further analysis"
PMC6365515,"Blue and red lines represent average methylation levels for infected and control samples, respectively. Figure 7.",PMC6365515_figure_7,Figure 7.,"Gene promoters for combined bisulfite restriction analysis (COBRA) and clonal analysis. WGBS aligments at the C1QB and IL2RA gene loci. Each panel represents a 10 kb region at the 5′ end of the gene. Green dashed boxes illustrate the C1QB and IL2RA proximal promoter regions (the TSS minus 1.5 kb, plus 500 bp) identified as intermediately methylated (IM) during WGBS data analysis (average methylation 33–66%). PCR: region analysed using bisulfite PCR, cloning and Sanger sequencing; CGIs: CpG islands; Gene: transcribed region; Exons: shows the location of the first exon; Red line: M. bovis-infected bAM; Blue line: non-infected control bAM.",./data/PMC6365515/images/figure_7.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/ea613bb6c51e/41598_2018_37618_Fig7_HTML.jpg,CONTRADICTION,"Red and blue lines represent average methylation levels for infected and control samples, respectively."
PMC6365515,"PCR: region analysed using bisulfite PCR, cloning and Sanger sequencing; CGIs: CpG islands; Gene: transcribed region; Exons: shows the location of the first exon; Red line: non-infected control bAM; Blue line: M. bovis-infected bAM. Figure 8.",PMC6365515_figure_8,Figure 8.,"Confirmation of an intermediately methylated promoter region at the C1QB gene locus. (A) Clonal analysis of seven CpG dinucleotides in a 269 bp fragment of the bovine C1QB 5′ promoter region, a–d represent sequencing of four biological replicates. Closed and open circles denote methylated and unmethylated CpGs, respectively. (B) Aggregated representation of methylation status at CpGs 1–7 in the C1QB proximal promoter region; (a–d) represent animals A–D, numbers between boxes indicate genomic distance between CpGs while numbers above boxes indicate the position of the CpG within the analysed region; BLUE = methylated, BLACK = unmethylated, GREY = not present; (C) Schematic representation of the analysed C1QB region and the recognition sites of AciI and TaqαI as obtained by NEBcutter V2.0; length is displayed in bp; (D–F) COBRA results of Uninfected (D), Infected (E) and tissue samples (F) digested with AciI, TaqαI or undigested (Ctrl).",./data/PMC6365515/images/figure_8.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/dc9ecfc80539/41598_2018_37618_Fig8_HTML.jpg,CONTRADICTION,Figure 8.
PMC6365515,"“COBRA indicated that IL2RA was almost completely unmethylated in sperm and predominantly unmethylated in the kidney, liver and heart; suggesting no tissue-specific IM in bAM (Fig. 9).”",PMC6365515_figure_9,Figure 9.,"Confirmation of an intermediately methylated promoter region at the IL2RA gene locus. (A) Clonal analysis of 10 CpG dinucleotides in a 378 bp fragment of the bovine IL2RA 5′ promoter region, a–d represent sequencing of four biological replicates. Closed and open circles denote methylated and unmethylated CpGs, respectively. (B) Aggregated representation of methylation status at CpGs 1–10 in the IL2RA proximal promoter region; a–d represent animals A–D, numbers between boxes indicate genomic distance between CpGs while numbers above boxes indicate the position of the CpG within the analysed region; BLUE = methylated, BLACK = unmethylated, GREY = not present; (C) Schematic representation of the analysed IL2RA region and the recognition sites of TaqαI as obtained by NEBcutter V2.0; length is displayed in bp; (D–F) COBRA results of Uninfected (D), Infected (E) and tissue samples (F) digested with TaqαI or undigested (Ctrl).",./data/PMC6365515/images/figure_9.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/560724b142ea/41598_2018_37618_Fig9_HTML.jpg,CONTRADICTION,"COBRA indicated that IL2RA was almost completely methylated in sperm and predominantly methylated in the kidney, liver and heart; suggesting a potential tissue-specific IM in bAM"
PMC6365515,"**  
""Closed and open circles denote unmethylated and methylated CpGs, respectively. (B) Aggregated representation of methylation status at CpGs 1–7 in the C1QB proximal promoter region; (a–d) represent animals A–D, numbers between boxes indicate genomic distance between CpGs while numbers above boxes indicate the position of the CpG within the analysed region; BLUE = unmethylated, BLACK = methylated, GREY = not present; (C) Schematic representation of the analysed C1QB region and the recognition sites of AciI and TaqαI as obtained by NE",PMC6365515_figure_9,Figure 9.,"Confirmation of an intermediately methylated promoter region at the IL2RA gene locus. (A) Clonal analysis of 10 CpG dinucleotides in a 378 bp fragment of the bovine IL2RA 5′ promoter region, a–d represent sequencing of four biological replicates. Closed and open circles denote methylated and unmethylated CpGs, respectively. (B) Aggregated representation of methylation status at CpGs 1–10 in the IL2RA proximal promoter region; a–d represent animals A–D, numbers between boxes indicate genomic distance between CpGs while numbers above boxes indicate the position of the CpG within the analysed region; BLUE = methylated, BLACK = unmethylated, GREY = not present; (C) Schematic representation of the analysed IL2RA region and the recognition sites of TaqαI as obtained by NEBcutter V2.0; length is displayed in bp; (D–F) COBRA results of Uninfected (D), Infected (E) and tissue samples (F) digested with TaqαI or undigested (Ctrl).",./data/PMC6365515/images/figure_9.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/cfc3/6365515/560724b142ea/41598_2018_37618_Fig9_HTML.jpg,CONTRADICTION,"Closed and open circles denote methylated and unmethylated CpGs, respectively. Figure 9."
PMC6380607,"Fig 1 presents a schematic overview of the studies retrieved for the review, screening, and assessment of eligibility (S1 Table), but is not a PRISMA flow diagram.",PMC6380607_figure_1,Fig 1. Systematic search according to the PRISMA statement methodology.,,./data/PMC6380607/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7418/6380607/7d356c7192c2/pone.0212575.g001.jpg,CONTRADICTION,"Fig 1 presents a PRISMA flow diagram indicating the studies retrieved for the review, screening, and assessment of eligibility"
PMC6380607,"General characteristics of psychodrama studies  
As can be seen in Fig 2, the majority of the PD research publications were from the USA (n = 3, 10%), with the next largest groups from Israel (n = 3, 10%) and Italy (n = 4, 13%), and Turkey (n = 12, 39%).",PMC6380607_figure_2,Fig 2. Frequency of included publications by country.,,./data/PMC6380607/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/7418/6380607/8fb700ec7870/pone.0212575.g002.jpg,CONTRADICTION,"General characteristics of psychodrama studies As can be seen in Fig 2, the majority of the PD research publications were from Turkey (n = 12, 39%), with the next largest groups from Italy (n = 4, 13%) and Israel (n = 3, 10%), and USA (n = 3, 10%)."
